Section | Citation | ToA Name | ToA Year | Extracted Name | Extracted Date | Cluster
Main Body | CitationResult(citation='847 P.2d 919', case_name=None, extracted_case_name='State v. Collins', extracted_date='1993', canonical_name=None, canonical_date=None, verified=False, url=None, court=None, docket_number=None, confidence=0.0, method='regex', pattern='flexible_p2d', context='hat is necessary, some basis from which the court can determine that the [frisk] was not arbitrary or harassing." State v. Collins, 121 Wn.2d 168,173,847 P.2d 919 (1993). Here Officer Hake observed the defendant \'stare though him,\' exhibit symptoms that gave an appearance of being under the influence of an into', start_index=10152, end_index=10164, is_parallel=True, is_cluster=False, parallel_citations=['121 Wn.2d 168'], cluster_members=[], pinpoint_pages=[], docket_numbers=[], case_history=[], publication_status=None, source='Unknown', error=None, metadata={'is_in_cluster': True, 'cluster_id': 'merged_2', 'cluster_size': 2, 'cluster_members': ('121 Wn.2d 168', '847 P.2d 919'), 'cluster_extracted_case_name': 'State v. Collins', 'cluster_extracted_date': '1993', 'cluster_canonical_name': 'State v. Collins', 'cluster_canonical_date': '1993', 'cluster_url': None, 'cluster_confidence': 0.0, 'cluster_type': 'merged'}, cluster_id=None) |  |  | State v. Collins | 1993 | 
ToA | CitationResult(citation='132 Wn.2d 529, 940 P.2d 546', case_name=None, extracted_case_name=None, extracted_date='1995', canonical_name=None, canonical_date=None, verified=False, url=None, court=None, docket_number=None, confidence=0.7999999999999999, method='regex', pattern='parallel_citation_cluster', context='358 (2000) .............................. 21 State v. Brett, 126 Wn.2d 136, 892 P.2d 29 (1995) ................................... 23 State v. Brown, 132 Wn.2d 529, 940 P.2d 546 (1997) ........................ 24, 30 State v. Brown, 159 Wn. App. 366,245 P.3d 776 (2011) ............................ 8 State v. Collins, 121 Wn.2', start_index=472, end_index=499, is_parallel=True, is_cluster=False, parallel_citations=[], cluster_members=[], pinpoint_pages=[], docket_numbers=[], case_history=[], publication_status=None, source='regex', error=None, metadata={'is_in_cluster': True, 'cluster_id': 'merged_26', 'cluster_size': 26, 'cluster_members': ('168 Wn.2d 382,229 P.3d 678', '229 P.3d 678', '56 Wn.2d 23,351 P.2d 153', '351 P.2d 153', '127 Wn. App. 511, 111 P.3d 899', '111 P.3d 899', '141 Wn.2d 731, 10 P.3d 358', '10 P.3d 358', '126 Wn.2d 136, 892 P.2d 29', '892 P.2d 29', '132 Wn.2d 529, 940 P.2d 546', '940 P.2d 546', '159 Wn. App. 366,245 P.3d 776', '245 P.3d 776', '121 Wn.2d 168,847 P.2d 919', '847 P.2d 919', '100 Wn. App. 457, 997 P.2d 950', '997 P.2d 950', '174 Wn.2d 741,278 P.3d 653', '278 P.3d 653', '189 Wn. App. 30,354 P.3d 900', '354 P.3d 900', '169 Wn. App. 428, 282 P.3d 98', '282 P.3d 98', '97 Wn. App. 55,982 P.2d 627', '982 P.2d 627'), 'cluster_extracted_case_name': 'In re Det. of Pouncy', 'cluster_extracted_date': '2010', 'cluster_canonical_name': 'In re Det. of Pouncy', 'cluster_canonical_date': '2010', 'cluster_url': None, 'cluster_confidence': 0.21538461538461537, 'cluster_type': 'merged'}, cluster_id=None) |  |  |  | 1995 | 
ToA | CitationResult(citation='940 P.2d 546', case_name=None, extracted_case_name=None, extracted_date='1995', canonical_name=None, canonical_date=None, verified=False, url=None, court=None, docket_number=None, confidence=0.7999999999999999, method='regex', pattern='flexible_p2d', context='.......................... 21 State v. Brett, 126 Wn.2d 136, 892 P.2d 29 (1995) ................................... 23 State v. Brown, 132 Wn.2d 529, 940 P.2d 546 (1997) ........................ 24, 30 State v. Brown, 159 Wn. App. 366,245 P.3d 776 (2011) ............................ 8 State v. Collins, 121 Wn.2', start_index=487, end_index=499, is_parallel=False, is_cluster=False, parallel_citations=[], cluster_members=[], pinpoint_pages=[], docket_numbers=[], case_history=[], publication_status=None, source='regex', error=None, metadata={'is_in_cluster': True, 'cluster_id': 'merged_26', 'cluster_size': 26, 'cluster_members': ('168 Wn.2d 382,229 P.3d 678', '229 P.3d 678', '56 Wn.2d 23,351 P.2d 153', '351 P.2d 153', '127 Wn. App. 511, 111 P.3d 899', '111 P.3d 899', '141 Wn.2d 731, 10 P.3d 358', '10 P.3d 358', '126 Wn.2d 136, 892 P.2d 29', '892 P.2d 29', '132 Wn.2d 529, 940 P.2d 546', '940 P.2d 546', '159 Wn. App. 366,245 P.3d 776', '245 P.3d 776', '121 Wn.2d 168,847 P.2d 919', '847 P.2d 919', '100 Wn. App. 457, 997 P.2d 950', '997 P.2d 950', '174 Wn.2d 741,278 P.3d 653', '278 P.3d 653', '189 Wn. App. 30,354 P.3d 900', '354 P.3d 900', '169 Wn. App. 428, 282 P.3d 98', '282 P.3d 98', '97 Wn. App. 55,982 P.2d 627', '982 P.2d 627'), 'cluster_extracted_case_name': 'In re Det. of Pouncy', 'cluster_extracted_date': '2010', 'cluster_canonical_name': 'In re Det. of Pouncy', 'cluster_canonical_date': '2010', 'cluster_url': None, 'cluster_confidence': 0.21538461538461537, 'cluster_type': 'merged'}, cluster_id=None) |  |  |  | 1995 | 
ToA | CitationResult(citation='127 Wn.2d 322', case_name=None, extracted_case_name=None, extracted_date='1995', canonical_name=None, canonical_date=None, verified=False, url=None, court=None, docket_number=None, confidence=0.7999999999999999, method='regex', pattern='parallel_citation_cluster', context="4 (1984). The burden is on the defendant to show from the record that defense counsel provided ineffective assistance of counsel. State v. McFarland, 127 Wn.2d 322,335,899 P.2d 1251 (1995). An appellant who asserts ineffective assistance of counsel must satisfy a two-part test: (I) that his counsel's assistance", start_index=12194, end_index=12207, is_parallel=False, is_cluster=False, parallel_citations=[], cluster_members=[], pinpoint_pages=[], docket_numbers=[], case_history=[], publication_status=None, source='regex', error=None, metadata={'is_in_cluster': False, 'cluster_id': None, 'cluster_size': 0, 'cluster_members': [], 'cluster_extracted_case_name': None, 'cluster_extracted_date': None}, cluster_id=None) |  |  |  | 1995 | 
Main Body | CitationResult(citation='899 P.2d 1251', case_name=None, extracted_case_name='State v. McFarland', extracted_date='1995', canonical_name=None, canonical_date=None, verified=False, url=None, court=None, docket_number=None, confidence=0.0, method='regex', pattern='flexible_p2d', context='nt to show ineffective assistance of counsel the remedy is to bring the claim in a personal restraint petition. State v. McFarland, 127 Wn.2d 322,338,899 P.2d 1251, 1258 (1995), as amended (Sept. 13, 1995). -11-Here the record details that Officer Hake faced charges of assault in the fourth degree and disorderly', start_index=11769, end_index=11782, is_parallel=True, is_cluster=False, parallel_citations=['127 Wn.2d 322'], cluster_members=[], pinpoint_pages=[], docket_numbers=[], case_history=[], publication_status=None, source='Unknown', error=None, metadata={'is_in_cluster': True, 'cluster_id': 'cluster_proximity_2', 'cluster_size': 2, 'cluster_members': ('127 Wn.2d 322', '899 P.2d 1251'), 'cluster_extracted_case_name': 'State v. McFarland', 'cluster_extracted_date': None, 'cluster_canonical_name': 'State v. McFarland', 'cluster_canonical_date': None, 'cluster_url': None, 'cluster_confidence': 0.0, 'cluster_type': 'proximity'}, cluster_id=None) |  |  | State v. McFarland | 1995 | 
ToA | CitationResult(citation='129 Wn.2d 61,917 P.2d 563', case_name=None, extracted_case_name=None, extracted_date='1996', canonical_name=None, canonical_date=None, verified=False, url=None, court=None, docket_number=None, confidence=0.7999999999999999, method='regex', pattern='parallel_citation_cluster', context='. 7, 8 State v. Guloy, I 04 Wash.2d 412, 705 P.2d 1182 (1985) .......................... 17 -v-TABLE OF AUTHORITIES (continued) State v. Hendrickson, 129 Wn.2d 61,917 P.2d 563 (1996) ......................... 7 State v. Jones, 182 Wn.2d I, 338 P.3d278 (2014) .................................... 32 State v. Jones, 183 Wn.2d', start_index=1569, end_index=1594, is_parallel=True, is_cluster=False, parallel_citations=[], cluster_members=[], pinpoint_pages=[], docket_numbers=[], case_history=[], publication_status=None, source='regex', error=None, metadata={'is_in_cluster': False, 'cluster_id': None, 'cluster_size': 0, 'cluster_members': [], 'cluster_extracted_case_name': None, 'cluster_extracted_date': None}, cluster_id=None) |  |  |  | 1996 | 
ToA | CitationResult(citation='917 P.2d 563', case_name=None, extracted_case_name=None, extracted_date='1996', canonical_name=None, canonical_date=None, verified=False, url=None, court=None, docket_number=None, confidence=0.7999999999999999, method='regex', pattern='flexible_p2d', context='v. Guloy, I 04 Wash.2d 412, 705 P.2d 1182 (1985) .......................... 17 -v-TABLE OF AUTHORITIES (continued) State v. Hendrickson, 129 Wn.2d 61,917 P.2d 563 (1996) ......................... 7 State v. Jones, 182 Wn.2d I, 338 P.3d278 (2014) .................................... 32 State v. Jones, 183 Wn.2d', start_index=1582, end_index=1594, is_parallel=False, is_cluster=False, parallel_citations=[], cluster_members=[], pinpoint_pages=[], docket_numbers=[], case_history=[], publication_status=None, source='regex', error=None, metadata={'is_in_cluster': False, 'cluster_id': None, 'cluster_size': 0, 'cluster_members': [], 'cluster_extracted_case_name': None, 'cluster_extracted_date': None}, cluster_id=None) |  |  |  | 1996 | 
ToA | CitationResult(citation='159 Wn. App. 366,245 P.3d 776', case_name=None, extracted_case_name=None, extracted_date='1997', canonical_name=None, canonical_date=None, verified=False, url=None, court=None, docket_number=None, confidence=0.7999999999999999, method='regex', pattern='wash_complete', context='d 29 (1995) ................................... 23 State v. Brown, 132 Wn.2d 529, 940 P.2d 546 (1997) ........................ 24, 30 State v. Brown, 159 Wn. App. 366,245 P.3d 776 (2011) ............................ 8 State v. Collins, 121 Wn.2d 168,847 P.2d 919 (1993) .............................. I0 State v. Cormier, 100 Wn.', start_index=555, end_index=584, is_parallel=True, is_cluster=False, parallel_citations=[], cluster_members=[], pinpoint_pages=[], docket_numbers=[], case_history=[], publication_status=None, source='regex', error=None, metadata={'is_in_cluster': True, 'cluster_id': 'merged_26', 'cluster_size': 26, 'cluster_members': ('168 Wn.2d 382,229 P.3d 678', '229 P.3d 678', '56 Wn.2d 23,351 P.2d 153', '351 P.2d 153', '127 Wn. App. 511, 111 P.3d 899', '111 P.3d 899', '141 Wn.2d 731, 10 P.3d 358', '10 P.3d 358', '126 Wn.2d 136, 892 P.2d 29', '892 P.2d 29', '132 Wn.2d 529, 940 P.2d 546', '940 P.2d 546', '159 Wn. App. 366,245 P.3d 776', '245 P.3d 776', '121 Wn.2d 168,847 P.2d 919', '847 P.2d 919', '100 Wn. App. 457, 997 P.2d 950', '997 P.2d 950', '174 Wn.2d 741,278 P.3d 653', '278 P.3d 653', '189 Wn. App. 30,354 P.3d 900', '354 P.3d 900', '169 Wn. App. 428, 282 P.3d 98', '282 P.3d 98', '97 Wn. App. 55,982 P.2d 627', '982 P.2d 627'), 'cluster_extracted_case_name': 'In re Det. of Pouncy', 'cluster_extracted_date': '2010', 'cluster_canonical_name': 'In re Det. of Pouncy', 'cluster_canonical_date': '2010', 'cluster_url': None, 'cluster_confidence': 0.21538461538461537, 'cluster_type': 'merged'}, cluster_id=None) |  |  |  | 1997 | 
ToA | CitationResult(citation='245 P.3d 776', case_name=None, extracted_case_name=None, extracted_date='1997', canonical_name=None, canonical_date=None, verified=False, url=None, court=None, docket_number=None, confidence=0.7999999999999999, method='regex', pattern='flexible_p3d', context='.............................. 23 State v. Brown, 132 Wn.2d 529, 940 P.2d 546 (1997) ........................ 24, 30 State v. Brown, 159 Wn. App. 366,245 P.3d 776 (2011) ............................ 8 State v. Collins, 121 Wn.2d 168,847 P.2d 919 (1993) .............................. I0 State v. Cormier, 100 Wn.', start_index=572, end_index=584, is_parallel=False, is_cluster=False, parallel_citations=[], cluster_members=[], pinpoint_pages=[], docket_numbers=[], case_history=[], publication_status=None, source='regex', error=None, metadata={'is_in_cluster': True, 'cluster_id': 'merged_26', 'cluster_size': 26, 'cluster_members': ('168 Wn.2d 382,229 P.3d 678', '229 P.3d 678', '56 Wn.2d 23,351 P.2d 153', '351 P.2d 153', '127 Wn. App. 511, 111 P.3d 899', '111 P.3d 899', '141 Wn.2d 731, 10 P.3d 358', '10 P.3d 358', '126 Wn.2d 136, 892 P.2d 29', '892 P.2d 29', '132 Wn.2d 529, 940 P.2d 546', '940 P.2d 546', '159 Wn. App. 366,245 P.3d 776', '245 P.3d 776', '121 Wn.2d 168,847 P.2d 919', '847 P.2d 919', '100 Wn. App. 457, 997 P.2d 950', '997 P.2d 950', '174 Wn.2d 741,278 P.3d 653', '278 P.3d 653', '189 Wn. App. 30,354 P.3d 900', '354 P.3d 900', '169 Wn. App. 428, 282 P.3d 98', '282 P.3d 98', '97 Wn. App. 55,982 P.2d 627', '982 P.2d 627'), 'cluster_extracted_case_name': 'In re Det. of Pouncy', 'cluster_extracted_date': '2010', 'cluster_canonical_name': 'In re Det. of Pouncy', 'cluster_canonical_date': '2010', 'cluster_url': None, 'cluster_confidence': 0.21538461538461537, 'cluster_type': 'merged'}, cluster_id=None) |  |  |  | 1997 | 
ToA | CitationResult(citation='523 U.S. 1008', case_name=None, extracted_case_name=None, extracted_date='1997', canonical_name=None, canonical_date=None, verified=False, url=None, court=None, docket_number=None, confidence=0.0, method='regex', pattern='us', context='State v. Rafay, 168 Wn. App. 734,285 P.3d 83 (2012) ................. 23, 28, 29 State v. Stenson, 132 Wn.2d 668, 940 P.2d 1239 (1997), cert. denied, 523 U.S. 1008 (1998) ......................................................... 7 State v. Sutherby, 165 Wn.2d 870,204 P.3d 916 (2009) .............................', start_index=2414, end_index=2427, is_parallel=True, is_cluster=False, parallel_citations=['940 P.2d 1239'], cluster_members=[], pinpoint_pages=[], docket_numbers=[], case_history=[], publication_status=None, source='Unknown', error=None, metadata={'is_in_cluster': False, 'cluster_id': None, 'cluster_size': 0, 'cluster_members': [], 'cluster_extracted_case_name': None, 'cluster_extracted_date': None}, cluster_id=None) |  |  |  | 1997 | 
ToA | CitationResult(citation='165 Wn.2d 17, 195 P.3d 940', case_name=None, extracted_case_name=None, extracted_date='1997', canonical_name=None, canonical_date=None, verified=False, url=None, court=None, docket_number=None, confidence=0.7999999999999999, method='regex', pattern='parallel_citation_cluster', context='58 P.3d 43 (2011) ........................ 23 State v. Valentine, 132 Wn.2d I, 935 P.2d 1294 (1997) .............................. 9 State v. Warren, 165 Wn.2d 17, 195 P.3d 940 (2008) .............................. .30 State v. Yates, 161 Wn.2d 714, 168 P.3d 359 (2007) ................................ 23 State v. York, 28 Wn', start_index=2853, end_index=2879, is_parallel=True, is_cluster=False, parallel_citations=[], cluster_members=[], pinpoint_pages=[], docket_numbers=[], case_history=[], publication_status=None, source='regex', error=None, metadata={'is_in_cluster': False, 'cluster_id': None, 'cluster_size': 0, 'cluster_members': [], 'cluster_extracted_case_name': None, 'cluster_extracted_date': None}, cluster_id=None) |  |  |  | 1997 | 
ToA | CitationResult(citation='195 P.3d 940', case_name=None, extracted_case_name=None, extracted_date='1997', canonical_name=None, canonical_date=None, verified=False, url=None, court=None, docket_number=None, confidence=0.7999999999999999, method='regex', pattern='flexible_p3d', context='11) ........................ 23 State v. Valentine, 132 Wn.2d I, 935 P.2d 1294 (1997) .............................. 9 State v. Warren, 165 Wn.2d 17, 195 P.3d 940 (2008) .............................. .30 State v. Yates, 161 Wn.2d 714, 168 P.3d 359 (2007) ................................ 23 State v. York, 28 Wn', start_index=2867, end_index=2879, is_parallel=False, is_cluster=False, parallel_citations=[], cluster_members=[], pinpoint_pages=[], docket_numbers=[], case_history=[], publication_status=None, source='regex', error=None, metadata={'is_in_cluster': False, 'cluster_id': None, 'cluster_size': 0, 'cluster_members': [], 'cluster_extracted_case_name': None, 'cluster_extracted_date': None}, cluster_id=None) |  |  |  | 1997 | 
ToA | CitationResult(citation='132 Wn.2d 668', case_name=None, extracted_case_name=None, extracted_date='1997', canonical_name=None, canonical_date=None, verified=False, url=None, court=None, docket_number=None, confidence=0.7999999999999999, method='regex', pattern='parallel_citation_cluster', context="sistance of counsel claim. Id. at 700. Counsel's performance is deficient ifit falls below an objective standard of reasonableness. State v. Stenson, 132 Wn.2d 668, 705, 940 P.2d 1239 (1997), cert. denied, 523 U.S. 1008 (1998). Our scrutiny of counsel's performance is highly deferential; we strongly presume reas", start_index=12772, end_index=12785, is_parallel=False, is_cluster=False, parallel_citations=[], cluster_members=[], pinpoint_pages=[], docket_numbers=[], case_history=[], publication_status=None, source='regex', error=None, metadata={'is_in_cluster': False, 'cluster_id': None, 'cluster_size': 0, 'cluster_members': [], 'cluster_extracted_case_name': None, 'cluster_extracted_date': None}, cluster_id=None) |  |  |  | 1997 | 
Main Body | CitationResult(citation='935 P.2d 1294', case_name=None, extracted_case_name=None, extracted_date='1997', canonical_name=None, canonical_date=None, verified=False, url=None, court=None, docket_number=None, confidence=0.7999999999999999, method='regex', pattern='flexible_p2d', context='ra misstates the holding in several cases to argue otherwise. The Supreme Court discussed this issue in depth in State v. Valentine, 132 Wn.2d I, 10, 935 P.2d 1294, 1298 (1997), and ruled that a defendant may not resist an arrest which only suffers loss ofliberty, even an invalid one, by assaulting the police of', start_index=8546, end_index=8559, is_parallel=False, is_cluster=False, parallel_citations=[], cluster_members=[], pinpoint_pages=[], docket_numbers=[], case_history=[], publication_status=None, source='regex', error=None, metadata={'is_in_cluster': False, 'cluster_id': None, 'cluster_size': 0, 'cluster_members': [], 'cluster_extracted_case_name': None, 'cluster_extracted_date': None}, cluster_id=None) |  |  |  | 1997 | 
ToA | CitationResult(citation='97 Wn. App. 55,982 P.2d 627', case_name=None, extracted_case_name=None, extracted_date='1999', canonical_name=None, canonical_date=None, verified=False, url=None, court=None, docket_number=None, confidence=0.7999999999999999, method='regex', pattern='wash_complete', context='Cervantes, 169 Wn. App. 428, 282 P.3d 98 (2012) .................................................................................. 7 State v. Graves, 97 Wn. App. 55,982 P.2d 627 (1999) ............................. 21 State v. Gray,_ Wn. App. 2d _ (July 28, 2020) (unpublished)(slip op. at 5-6) ................................', start_index=1126, end_index=1153, is_parallel=True, is_cluster=False, parallel_citations=[], cluster_members=[], pinpoint_pages=[], docket_numbers=[], case_history=[], publication_status=None, source='regex', error=None, metadata={'is_in_cluster': True, 'cluster_id': 'merged_26', 'cluster_size': 26, 'cluster_members': ('168 Wn.2d 382,229 P.3d 678', '229 P.3d 678', '56 Wn.2d 23,351 P.2d 153', '351 P.2d 153', '127 Wn. App. 511, 111 P.3d 899', '111 P.3d 899', '141 Wn.2d 731, 10 P.3d 358', '10 P.3d 358', '126 Wn.2d 136, 892 P.2d 29', '892 P.2d 29', '132 Wn.2d 529, 940 P.2d 546', '940 P.2d 546', '159 Wn. App. 366,245 P.3d 776', '245 P.3d 776', '121 Wn.2d 168,847 P.2d 919', '847 P.2d 919', '100 Wn. App. 457, 997 P.2d 950', '997 P.2d 950', '174 Wn.2d 741,278 P.3d 653', '278 P.3d 653', '189 Wn. App. 30,354 P.3d 900', '354 P.3d 900', '169 Wn. App. 428, 282 P.3d 98', '282 P.3d 98', '97 Wn. App. 55,982 P.2d 627', '982 P.2d 627'), 'cluster_extracted_case_name': 'In re Det. of Pouncy', 'cluster_extracted_date': '2010', 'cluster_canonical_name': 'In re Det. of Pouncy', 'cluster_canonical_date': '2010', 'cluster_url': None, 'cluster_confidence': 0.21538461538461537, 'cluster_type': 'merged'}, cluster_id=None) |  |  |  | 1999 | 
ToA | CitationResult(citation='982 P.2d 627', case_name=None, extracted_case_name=None, extracted_date='1999', canonical_name=None, canonical_date=None, verified=False, url=None, court=None, docket_number=None, confidence=0.7999999999999999, method='regex', pattern='flexible_p2d', context='Wn. App. 428, 282 P.3d 98 (2012) .................................................................................. 7 State v. Graves, 97 Wn. App. 55,982 P.2d 627 (1999) ............................. 21 State v. Gray,_ Wn. App. 2d _ (July 28, 2020) (unpublished)(slip op. at 5-6) ................................', start_index=1141, end_index=1153, is_parallel=False, is_cluster=False, parallel_citations=[], cluster_members=[], pinpoint_pages=[], docket_numbers=[], case_history=[], publication_status=None, source='regex', error=None, metadata={'is_in_cluster': True, 'cluster_id': 'merged_26', 'cluster_size': 26, 'cluster_members': ('168 Wn.2d 382,229 P.3d 678', '229 P.3d 678', '56 Wn.2d 23,351 P.2d 153', '351 P.2d 153', '127 Wn. App. 511, 111 P.3d 899', '111 P.3d 899', '141 Wn.2d 731, 10 P.3d 358', '10 P.3d 358', '126 Wn.2d 136, 892 P.2d 29', '892 P.2d 29', '132 Wn.2d 529, 940 P.2d 546', '940 P.2d 546', '159 Wn. App. 366,245 P.3d 776', '245 P.3d 776', '121 Wn.2d 168,847 P.2d 919', '847 P.2d 919', '100 Wn. App. 457, 997 P.2d 950', '997 P.2d 950', '174 Wn.2d 741,278 P.3d 653', '278 P.3d 653', '189 Wn. App. 30,354 P.3d 900', '354 P.3d 900', '169 Wn. App. 428, 282 P.3d 98', '282 P.3d 98', '97 Wn. App. 55,982 P.2d 627', '982 P.2d 627'), 'cluster_extracted_case_name': 'In re Det. of Pouncy', 'cluster_extracted_date': '2010', 'cluster_canonical_name': 'In re Det. of Pouncy', 'cluster_canonical_date': '2010', 'cluster_url': None, 'cluster_confidence': 0.21538461538461537, 'cluster_type': 'merged'}, cluster_id=None) |  |  |  | 1999 | 
ToA | CitationResult(citation='126 Wn.2d 136, 892 P.2d 29', case_name=None, extracted_case_name=None, extracted_date='2000', canonical_name=None, canonical_date=None, verified=False, url=None, court=None, docket_number=None, confidence=0.7999999999999999, method='regex', pattern='parallel_citation_cluster', context='1, 111 P.3d 899 (2005) ..................... 23 State v. Bradley, 141 Wn.2d 731, 10 P.3d 358 (2000) .............................. 21 State v. Brett, 126 Wn.2d 136, 892 P.2d 29 (1995) ................................... 23 State v. Brown, 132 Wn.2d 529, 940 P.2d 546 (1997) ........................ 24, 30 State v. Brown, 159', start_index=383, end_index=409, is_parallel=True, is_cluster=False, parallel_citations=[], cluster_members=[], pinpoint_pages=[], docket_numbers=[], case_history=[], publication_status=None, source='regex', error=None, metadata={'is_in_cluster': True, 'cluster_id': 'merged_26', 'cluster_size': 26, 'cluster_members': ('168 Wn.2d 382,229 P.3d 678', '229 P.3d 678', '56 Wn.2d 23,351 P.2d 153', '351 P.2d 153', '127 Wn. App. 511, 111 P.3d 899', '111 P.3d 899', '141 Wn.2d 731, 10 P.3d 358', '10 P.3d 358', '126 Wn.2d 136, 892 P.2d 29', '892 P.2d 29', '132 Wn.2d 529, 940 P.2d 546', '940 P.2d 546', '159 Wn. App. 366,245 P.3d 776', '245 P.3d 776', '121 Wn.2d 168,847 P.2d 919', '847 P.2d 919', '100 Wn. App. 457, 997 P.2d 950', '997 P.2d 950', '174 Wn.2d 741,278 P.3d 653', '278 P.3d 653', '189 Wn. App. 30,354 P.3d 900', '354 P.3d 900', '169 Wn. App. 428, 282 P.3d 98', '282 P.3d 98', '97 Wn. App. 55,982 P.2d 627', '982 P.2d 627'), 'cluster_extracted_case_name': 'In re Det. of Pouncy', 'cluster_extracted_date': '2010', 'cluster_canonical_name': 'In re Det. of Pouncy', 'cluster_canonical_date': '2010', 'cluster_url': None, 'cluster_confidence': 0.21538461538461537, 'cluster_type': 'merged'}, cluster_id=None) |  |  |  | 2000 | 
ToA | CitationResult(citation='892 P.2d 29', case_name=None, extracted_case_name=None, extracted_date='2000', canonical_name=None, canonical_date=None, verified=False, url=None, court=None, docket_number=None, confidence=0.7999999999999999, method='regex', pattern='flexible_p2d', context='(2005) ..................... 23 State v. Bradley, 141 Wn.2d 731, 10 P.3d 358 (2000) .............................. 21 State v. Brett, 126 Wn.2d 136, 892 P.2d 29 (1995) ................................... 23 State v. Brown, 132 Wn.2d 529, 940 P.2d 546 (1997) ........................ 24, 30 State v. Brown, 159', start_index=398, end_index=409, is_parallel=False, is_cluster=False, parallel_citations=[], cluster_members=[], pinpoint_pages=[], docket_numbers=[], case_history=[], publication_status=None, source='regex', error=None, metadata={'is_in_cluster': True, 'cluster_id': 'merged_26', 'cluster_size': 26, 'cluster_members': ('168 Wn.2d 382,229 P.3d 678', '229 P.3d 678', '56 Wn.2d 23,351 P.2d 153', '351 P.2d 153', '127 Wn. App. 511, 111 P.3d 899', '111 P.3d 899', '141 Wn.2d 731, 10 P.3d 358', '10 P.3d 358', '126 Wn.2d 136, 892 P.2d 29', '892 P.2d 29', '132 Wn.2d 529, 940 P.2d 546', '940 P.2d 546', '159 Wn. App. 366,245 P.3d 776', '245 P.3d 776', '121 Wn.2d 168,847 P.2d 919', '847 P.2d 919', '100 Wn. App. 457, 997 P.2d 950', '997 P.2d 950', '174 Wn.2d 741,278 P.3d 653', '278 P.3d 653', '189 Wn. App. 30,354 P.3d 900', '354 P.3d 900', '169 Wn. App. 428, 282 P.3d 98', '282 P.3d 98', '97 Wn. App. 55,982 P.2d 627', '982 P.2d 627'), 'cluster_extracted_case_name': 'In re Det. of Pouncy', 'cluster_extracted_date': '2010', 'cluster_canonical_name': 'In re Det. of Pouncy', 'cluster_canonical_date': '2010', 'cluster_url': None, 'cluster_confidence': 0.21538461538461537, 'cluster_type': 'merged'}, cluster_id=None) |  |  |  | 2000 | 
ToA | CitationResult(citation='174 Wn.2d 741,278 P.3d 653', case_name=None, extracted_case_name=None, extracted_date='2000', canonical_name=None, canonical_date=None, verified=False, url=None, court=None, docket_number=None, confidence=0.7999999999999999, method='regex', pattern='parallel_citation_cluster', context='P.2d 919 (1993) .............................. I0 State v. Cormier, 100 Wn. App. 457, 997 P.2d 950 (2000) ......................... 9 State v. Emery, 174 Wn.2d 741,278 P.3d 653 (2012) ............................... 23 State v. Gauthier, 189 Wn. App. 30,354 P.3d 900 (2015) ........................ 24 State v. Gomez Cervantes', start_index=809, end_index=835, is_parallel=True, is_cluster=False, parallel_citations=[], cluster_members=[], pinpoint_pages=[], docket_numbers=[], case_history=[], publication_status=None, source='regex', error=None, metadata={'is_in_cluster': True, 'cluster_id': 'merged_26', 'cluster_size': 26, 'cluster_members': ('168 Wn.2d 382,229 P.3d 678', '229 P.3d 678', '56 Wn.2d 23,351 P.2d 153', '351 P.2d 153', '127 Wn. App. 511, 111 P.3d 899', '111 P.3d 899', '141 Wn.2d 731, 10 P.3d 358', '10 P.3d 358', '126 Wn.2d 136, 892 P.2d 29', '892 P.2d 29', '132 Wn.2d 529, 940 P.2d 546', '940 P.2d 546', '159 Wn. App. 366,245 P.3d 776', '245 P.3d 776', '121 Wn.2d 168,847 P.2d 919', '847 P.2d 919', '100 Wn. App. 457, 997 P.2d 950', '997 P.2d 950', '174 Wn.2d 741,278 P.3d 653', '278 P.3d 653', '189 Wn. App. 30,354 P.3d 900', '354 P.3d 900', '169 Wn. App. 428, 282 P.3d 98', '282 P.3d 98', '97 Wn. App. 55,982 P.2d 627', '982 P.2d 627'), 'cluster_extracted_case_name': 'In re Det. of Pouncy', 'cluster_extracted_date': '2010', 'cluster_canonical_name': 'In re Det. of Pouncy', 'cluster_canonical_date': '2010', 'cluster_url': None, 'cluster_confidence': 0.21538461538461537, 'cluster_type': 'merged'}, cluster_id=None) |  |  |  | 2000 | 
